Tile,GT_Count,AI_Count,Matched,FP,FN,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Area_Diff_pct
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r2c0.jpg,28,25,19,6,9,277685,265931,3200.2706028548714,3064.807827890591,-4.232853773160236
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r2c1.jpg,22,19,14,5,8,406840,348905,4688.759177000831,4021.0685297696273,-14.240241864123487
ZAINA-679-B_011_jpg.rf.c763cf36a3a341bfed1f7851c1c77278_r2c2.jpg,29,23,17,6,12,280778,210270,3235.9168818207145,2423.324629210414,-25.11165404696949
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c0.jpg,23,8,8,0,15,87927,38970,1013.3431524829223,449.1223702873916,-55.679142925381285
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c1.jpg,29,16,15,1,14,163183,103052,1880.6552668875397,1187.6561073352907,-36.84881390831153
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r0c2.jpg,33,21,19,2,14,207093,134418,2386.7102650738207,1549.1437200228536,-35.09292926366415
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c0.jpg,29,8,7,1,22,134827,32831,1553.8573728185308,378.3714790583873,-75.64953607215172
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c1.jpg,37,20,15,5,22,231750,95488,2670.8778371594303,1100.4823426739144,-58.79697950377562
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r1c2.jpg,36,24,20,4,16,291179,161340,3355.7865706418374,1859.4150172483387,-44.59078436288331
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c0.jpg,34,9,8,1,26,144388,33363,1664.0462099321503,384.50268513980615,-76.89350915588552
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c1.jpg,50,19,17,2,33,246244,105732,2837.91862840771,1218.5426342116111,-57.06210100550674
ZAINA-679-D_007_jpg.rf.34de0be2ff800849eeb730bc4890f94f_r2c2.jpg,31,15,15,0,16,220857,94525,2545.3379351953413,1089.3839376806695,-57.20081319586882
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c0.jpg,23,18,15,3,8,77234,76527,890.1082152110959,881.9601650239471,-0.9153999533884041
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c1.jpg,12,9,9,0,3,53824,61932,620.312097981744,713.7553666060749,15.063912009512483
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r0c2.jpg,32,23,20,3,12,158562,157295,1827.3990576728095,1812.797106347325,-0.7990565204777941
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c0.jpg,27,14,12,2,15,122182,122037,1408.1259801502201,1406.4548807483297,-0.11867541863776988
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c1.jpg,22,12,12,0,10,77007,58568,887.4920802853776,674.9858604822158,-23.944576467074423
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r1c2.jpg,22,16,16,0,6,69711,49237,803.4069683116335,567.4477327646985,-29.36982685659365
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c0.jpg,22,15,11,4,11,91190,68711,1050.9486514371886,791.8821448503198,-24.650729246627918
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c1.jpg,29,17,15,2,14,108094,88294,1245.764267227234,1017.5727626932244,-18.31739041944974
ZAINA-679-D_011_jpg.rf.ad543589609cac000708358c39701f62_r2c2.jpg,16,7,7,0,9,50618,40666,583.3635139647726,468.6684708777795,-19.660990161602594
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c0.jpg,9,9,8,1,1,112269,108865,1293.8804051782183,1254.6499061159068,-3.032003491613892
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c1.jpg,24,21,18,3,6,248986,228657,2869.519694338632,2635.2315581935873,-8.164716088454773
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r0c2.jpg,31,17,16,1,15,222175,133269,2560.5276525173526,1535.9016978658042,-40.01620344323168
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c0.jpg,27,21,17,4,10,242577,257323,2795.657100775073,2965.6021475356038,6.078894536580137
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c1.jpg,36,27,23,4,13,331840,329409,3824.39741740231,3796.380571567857,-0.7325819672131147
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r1c2.jpg,22,19,19,0,3,184191,165217,2122.768758162816,1904.0967578078516,-10.301263362487852
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c0.jpg,26,28,26,2,0,252505,324826,2910.0755480989947,3743.5623056446566,28.641413041325915
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c1.jpg,20,17,15,2,5,210348,228158,2424.2235654403967,2629.480671286392,8.466921482495673
ZAINA-679-G_006_jpg.rf.11cd17e1f39e2a9131fc83dd7a404392_r2c2.jpg,20,16,14,2,6,142883,150215,1646.7013506228734,1731.2013562412249,5.131471203712128
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c0.jpg,22,20,15,5,7,161464,186274,1860.8440953575416,2146.7749654327326,15.365654263489075
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c1.jpg,30,31,25,6,5,239678,280794,2762.2466375607246,3236.1012789960955,17.154682532397633
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r0c2.jpg,17,18,12,6,5,201295,232909,2319.889338645124,2684.235107551093,15.70530812985916
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c0.jpg,10,11,10,1,0,62741,94590,723.0789487862776,1090.133051205655,50.76265918617809
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c1.jpg,23,25,21,4,2,277725,351449,3200.731595793324,4050.387680655209,26.545683679899177
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r1c2.jpg,22,22,17,5,5,249120,281839,2871.064020682448,3248.144719513168,13.133831085420681
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c0.jpg,14,15,13,2,1,110968,121374,1278.8866098550493,1398.8139227934787,9.377478191911182
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c1.jpg,27,28,23,5,4,192829,195429,2222.320183221643,2252.2847242210587,1.3483449066271151
ZAINA-679-G_007_jpg.rf.35e86ec35895ca2f75ff075a91825a0e_r2c2.jpg,9,12,9,3,0,69061,101595,795.9158330617796,1170.864439552157,47.10907748222586
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c0.jpg,21,34,18,16,3,419347,414989,4832.9001440314805,4782.674963387076,-1.0392348103122235
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c1.jpg,16,17,14,3,2,177693,172784,2047.8804553112004,1991.3050969396118,-2.762629929147462
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r0c2.jpg,2,3,1,2,1,15081,9221,173.80586262007063,106.27039713677286,-38.85683973211326
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c0.jpg,33,39,32,7,1,363730,408628,4191.924037583602,4709.36556134966,12.343771478844198
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c1.jpg,22,29,19,10,3,331301,444217,3818.1855375566624,5119.52250351435,34.08260162208988
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r1c2.jpg,20,23,16,7,4,218899,218662,2522.7723308580894,2520.040947697758,-0.10826911041165103
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c0.jpg,5,3,3,0,2,29233,28523,336.90516424458093,328.7225395870483,-2.4287620155303937
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c1.jpg,27,24,19,5,8,201065,149576,2317.2386292490223,1723.8369940494454,-25.60813667222043
ZAINA-679-G_009_jpg.rf.f3d1d1a68f80e6e7a761e1c1f244a623_r2c2.jpg,31,29,24,5,7,254906,202710,2937.7466492296085,2336.196963842883,-20.476567832848186
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c0.jpg,12,20,12,8,0,120247,185156,1385.8254467525783,2133.890212802984,53.97972506590602
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c1.jpg,22,21,20,1,2,233935,242089,2696.059576422401,2790.0329869259517,3.485583602282685
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r0c2.jpg,22,31,20,11,2,302915,379895,3491.041898783814,4378.222808835736,25.41306967301058
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c0.jpg,36,42,32,10,4,190371,221472,2193.9921671537345,2552.425701624049,16.337047134279906
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c1.jpg,21,22,19,3,2,171100,153434,1971.8972942307596,1768.2997629631934,-10.324956165984805
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r1c2.jpg,8,11,7,4,1,178288,180039,2054.737725270682,2074.917691151442,0.9821188189895
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c0.jpg,8,9,8,1,0,30395,36039,350.29700910662734,415.3431127222814,18.56884355979602
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c1.jpg,14,18,13,5,1,142381,195597,1640.915889245294,2254.2208945625594,37.37577345291857
ZAINA-679-G_011_jpg.rf.5f57ef6c944be100b1ea7d06649ae4ae_r2c2.jpg,29,30,24,6,5,310272,349268,3575.8300249886984,4025.252040686084,12.568327145214523
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c0.jpg,1,2,1,1,0,37979,39302,437.70127023722983,452.9486116765477,3.483504041707259
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c1.jpg,9,10,7,3,2,165358,205837,1905.721757915897,2372.235086806411,24.479613928567108
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r0c2.jpg,14,20,10,10,4,384021,432453,4425.774230437116,4983.944480315457,12.611810291624675
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c0.jpg,14,12,11,1,3,193059,184413,2224.9708926177454,2125.327268971228,-4.478423694311066
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c1.jpg,27,18,16,2,11,223110,221555,2571.3033624536806,2553.3822619713383,-0.6969656223387567
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r1c2.jpg,8,7,4,3,4,122392,102732,1410.5461930770962,1183.9681638276704,-16.06314138178966
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c0.jpg,6,5,3,2,3,96393,48209,1110.9123079064034,555.6002142464681,-49.9870322533794
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c1.jpg,7,7,4,3,3,92408,81324,1064.9858864130686,937.2447431678685,-11.994632499350706
ZAINA-679-G_012_jpg.rf.435fdf30ec5d45e87c3d9429f66f572f_r2c2.jpg,16,14,10,4,6,241874,238531,2787.5551498817695,2749.027665050598,-1.382124577259234
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c0.jpg,25,22,15,7,10,229600,250351,2646.099466717606,2885.251078363325,9.037891986062718
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c1.jpg,32,38,25,13,7,271047,266550,3123.7688247186716,3071.9416936131443,-1.6591218497161009
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r0c2.jpg,30,28,25,3,5,390758,416915,4503.416966095986,4804.871773373566,6.693912856550602
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c0.jpg,24,24,22,2,2,147512,141592,1700.0497584252942,1631.8228035343175,-4.013232821736536
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c1.jpg,33,32,24,8,9,281481,292436,3244.0188327140177,3370.2732737327087,3.891914551959102
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r1c2.jpg,25,29,24,5,1,175390,223473,2021.3387868797952,2575.486873370138,27.414903928388163
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c0.jpg,21,19,18,1,3,266486,214978,3071.20410491162,2477.5834980662785,-19.328595123195967
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c1.jpg,22,24,18,6,4,175732,169990,2025.2802765035644,1959.1047401887015,-3.2674754740172536
ZAZA-B_004_jpg.rf.9fae4295ae0fe50a89201daf82b520a6_r2c2.jpg,27,29,21,8,6,172981,196796,1993.5754871614906,2268.039157892674,13.76740798122337
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c0.jpg,12,16,5,11,7,258164,235779,2975.294524066568,2717.311350885063,-8.670844889295177
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c1.jpg,27,35,17,18,10,321237,250427,3702.199714242002,2886.1269649463848,-22.042915355329555
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r0c2.jpg,14,23,5,18,9,182802,102703,2106.760778375052,1183.6339439472922,-43.817354295904856
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c0.jpg,16,17,10,7,6,205205,168710,2364.9513983788606,1944.3529661582202,-17.784654370020224
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c1.jpg,11,15,5,10,6,163776,111742,1887.4894872000987,1287.806823214106,-31.77144392340758
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r1c2.jpg,10,17,5,12,5,139274,105502,1605.1082627509925,1215.8919248155091,-24.24860347229203
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c0.jpg,18,23,11,12,7,287596,166650,3314.493128179951,1920.611829827914,-42.05413149000681
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c1.jpg,9,6,5,1,4,107872,51668,1243.2057564188224,595.4645785991519,-52.102491842183326
ZAZA-G_007_jpg.rf.b9cc35539ff0af0861e89e273942e011_r2c2.jpg,12,15,5,10,7,170962,151855,1970.3068685930984,1750.102066717779,-11.17616780337151
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c0.jpg,18,16,10,6,8,219153,164191,2525.699636017263,1892.2722889365439,-25.079282510392282
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c1.jpg,14,18,12,6,2,152801,176266,1761.0045497121819,2031.434532231906,15.356574891525579
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r0c2.jpg,19,26,12,14,7,398039,319160,4587.3292057178105,3678.2626559128535,-19.81690236383872
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c0.jpg,18,17,14,3,4,114517,94488,1319.7882083192515,1088.957519212601,-17.489979653675874
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c1.jpg,12,16,9,7,3,224885,199181,2591.7599240975123,2295.5258618479074,-11.429841919203149
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r1c2.jpg,14,23,11,12,3,314960,281113,3629.8583973753366,3239.7776976802543,-10.746443992887986
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c0.jpg,20,16,13,3,7,178797,157537,2060.6038604124906,1815.586113624963,-11.890579819571917
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c1.jpg,14,11,6,5,8,260402,120648,3001.0870789729884,1390.446900960565,-53.668558613221094
ZAZA-G_013_jpg.rf.d376ef4953acedd3682f9e043326859d_r2c2.jpg,23,20,16,4,7,204775,159635,2359.9957242904957,1839.765193246799,-22.043706507141987
