Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,2,10,0.9384644335716974,5127,5174,1849.0087,1865.9588
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,0,19,0.9377066525591853,7271,7380,2622.2239,2661.5338
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,12,13,0.9364345564865646,3378,3324,1218.2468,1198.7721
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,9,12,0.9363841807909604,8550,8587,3083.4843,3096.828
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,8,4,0.932250259246457,5639,5541,2033.6571,1998.3142
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,17,0,0.9309273776068628,6498,6557,2343.4481,2364.7259
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,19,22,0.9288084464555053,3240,3154,1168.4783,1137.4631
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,6,6,0.9276126558005753,2050,1971,739.3149,710.8243
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,16,1,0.9062976130015236,3754,3753,1353.848,1353.4873
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,18,25,0.8973816450674424,3548,3626,1279.5558,1307.6859
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,14,24,0.8919876051350155,2117,2157,763.4779,777.9036
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,4,7,0.8905572238905572,2841,2825,1024.5823,1018.8121
